@relation similarities

@attribute articlecats-range real
@attribute articlecats-percent real
@attribute articlecats-rankmean real
@attribute articlecats-rankmin real
@attribute articlelinks-range real
@attribute articlelinks-percent real
@attribute articlelinks-rankmean real
@attribute articlelinks-rankmin real
@attribute articletext-range real
@attribute articletext-percent real
@attribute articletext-rankmean real
@attribute articletext-rankmin real
@attribute esa-range real
@attribute esa-percent real
@attribute esa-rankmean real
@attribute esa-rankmin real
@attribute inlinks-range real
@attribute inlinks-percent real
@attribute inlinks-rankmean real
@attribute inlinks-rankmin real
@attribute outlinks-range real
@attribute outlinks-percent real
@attribute outlinks-rankmean real
@attribute outlinks-rankmin real
@attribute pairwiseesa-range real
@attribute pairwiseesa-percent real
@attribute pairwiseesa-rankmean real
@attribute pairwiseesa-rankmin real
@attribute pairwiseinlinks-range real
@attribute pairwiseinlinks-percent real
@attribute pairwiseinlinks-rankmean real
@attribute pairwiseinlinks-rankmin real
@attribute pairwiselinks-range real
@attribute pairwiselinks-percent real
@attribute pairwiselinks-rankmean real
@attribute pairwiselinks-rankmin real
@attribute pairwiseoutlinks-range real
@attribute pairwiseoutlinks-percent real
@attribute pairwiseoutlinks-rankmean real
@attribute pairwiseoutlinks-rankmin real
@attribute pairwisetext-range real
@attribute pairwisetext-percent real
@attribute pairwisetext-rankmean real
@attribute pairwisetext-rankmin real
@attribute sim real
@data
0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0
0.06435984309026932,-0.32711625252385,-0.8855847385518426,-0.6604956375165412,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0
0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.36405452124279847,-0.9417284659051919,-0.8642343421134568,-0.5245108196373856,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.1
0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.025
0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.66170166598677,-1.7737820349659117,-0.8379344867585121,-0.07404200508322578,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.1
-0.027755744766099155,-0.7283325835501582,-0.8812858497022228,-0.6377850093172062,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.4838694364574057,-0.1602703845486403,-0.83376889604778,0.33146731665709894,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,-0.4493625895588219,-0.5324777079584453,-0.8720417000695271,-0.5820101269919111,-0.3947671395010418,-0.6587751124644452,-0.8625888127553617,-0.5107031916076716,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.1
0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.48793610209259336,-0.2820643742894966,-0.8960081459887133,-0.7093738827128369,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.3506370672789444,-0.4157011698811319,-0.9062663495407409,-0.7510118131055511,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0
0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0
0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.4982250605080939,-0.08642537852255838,-0.8350261468494015,0.12932754068159302,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.07955205069706961,-0.20418055622379117,-0.833528674661303,0.4008338499273023,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,-0.31718747184344986,-0.09931080518862434,-0.8504646267504858,-0.37850227814504545,-0.050020640550351214,-0.05788411060366572,-0.8464547730178249,-0.3143663663984474,-0.22786844823584834,-0.2946279658222828,-0.8681696192689483,-0.5549703772032156,0.075
0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,-0.4454999864374287,-0.43412651744933106,-0.8592636763871523,-0.48046245091826423,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0
0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.1
0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.075
0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.31084873005327746,-0.8114091451793386,-0.9166172774787328,-0.7882534707044813,-0.4731555719982824,-0.7791837867856088,-0.8742847134231349,-0.5965678762120061,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0
0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.1
0.022995270275318225,-0.5312411510361879,-0.9227538890996377,-0.8085441461772671,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.49442841164123597,-0.7482530918053492,-0.9238305141263657,-0.8119850262557624,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.1
-0.17635183310900665,-0.9708848027530218,-0.921296952964666,-0.8038332640515772,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.49657825738749745,-0.9190326593351796,-0.8829069279263871,-0.6465540555696825,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.2974323142153758,-0.756018958783039,-0.9072420154531774,-0.7547059580137854,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.3881888280777459,-0.8713725238514675,-0.8780605844549301,-0.6195200863550774,0.0
0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.1
0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.487279285017234,-0.25419215862954236,-0.8640226457023759,-0.5227729944808075,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.5651572460758838,0.7074164516866122,-0.742662289588483,-0.5988049437854286,-0.4950405111726526,-0.9547811142618456,-0.8941929138517426,-0.7014004850336186,-0.4103987376551676,-0.855984392814752,-0.8545190630258442,-0.43039599115474136,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0
0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.26741582604411784,-0.5953918671353282,-0.901191796250171,-0.7310905086277428,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.025
0.11243445606660507,-0.22874771942925998,-0.876255543984992,-0.6087752404828447,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.48382626784377675,-0.15923058515604493,-0.8554535398239858,-0.44103085969567835,-0.30834360202225997,-0.07937567948907953,-0.8330475127221731,0.6657336583285494,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,-0.27154901114913316,-0.054200651603321326,-0.8331678932522486,0.5679670207630276,-0.33074366662716875,-0.2942566051554385,-0.8973952381940095,-0.7153327245989214,-0.0705637737233969,-0.013310979320583227,-0.8328668291642747,1.0,-0.3428816052743695,-0.5861823047466275,-0.8341287799903092,0.2546810534520576,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.1
0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.1
0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0706243602866
0.42657480274240533,-0.10562713857704231,-0.9278052584053338,-0.8244055330451298,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.4799040931195768,-0.10058194295456635,-0.863704752186676,-0.5201425444291352,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.24304519556409832,-0.49942272315511604,-0.9101892722839285,-0.7656198014439252,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.1
0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.785768985748291,-2.571537971496582,-0.9999397420472355,-0.9999397420472355,-0.18212349712848663,-1.3642469942569733,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,-0.021108653396368027,-1.042217306792736,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0,-1.0,-0.9999397420472355,-0.9999397420472355,0.0
